x,y
189774.10819202109,553941.6845131101
189772.0377652317,553939.6346330246
189769.96733844385,553937.5847529802
189767.89691165526,553935.534872964
189765.8264848705,553933.4849929982
189763.75605809168,553931.4351130635
189794.4524931559,553966.6147665475
189792.38528744914,553964.5573843669
189790.3180817485,553962.5000022146
189788.2508760428,553960.4426201117
189786.1836703432,553958.3852380359
189784.11646463623,553956.3278560018
189782.04925893317,553954.270474001
189779.982053234,553952.2130920384
189777.914847523,553950.1557101175
189775.8476418114,553948.0983282315
189773.7804361059,553946.0409463786
189771.71323040882,553943.9835645647
189769.6460247156,553941.9261827905
189767.57881902182,553939.8688010523
189765.5116133274,553937.8114193447
189763.4444076414,553935.7540376766
189761.37720194578,553933.6966560469
189791.3603252404,553969.6452346387
189789.34247806598,553967.5531127177
189787.32463088975,553965.460990835
189785.30678371617,553963.3688689827
189783.28893654072,553961.2767471644
189781.27108936125,553959.1846253893
189779.25324217993,553957.0925036531
189777.2353949878,553955.0003819453
189775.21754778936,553952.9082602792
189773.1997006138,553950.8161386506
189771.18185343195,553948.7240170581
189769.16400625498,553946.6318955033
189767.14615907174,553944.539773981
189765.12831189338,553942.447652499
189763.11046471325,553940.3555310523
189761.09261753125,553938.2634096397
189759.07477034972,553936.1712882675
189770.29189580565,553923.6567761967
189772.42850167622,553925.5089836795
189774.56510755618,553927.361191199
189776.70171344327,553929.2133987533
189778.838319342,553931.0656063373
189780.97492525462,553932.9178139624
189783.1115311564,553934.7700216179
189785.24813705857,553936.6222293095
189787.38474297238,553938.4744370317
189789.5213488866,553940.3266447941
189791.65795481022,553942.1788525877
189793.79456073645,553944.0310604138
189795.93116666982,553945.8832682733
189798.06777260586,553947.7354761766
189800.204378549,553949.5876840998
189802.34098449704,553951.439892064
189804.47759045672,553953.292100065
189772.44413431204,553921.2388976057
189774.58977151787,553923.120268745
189776.73540874774,553925.0016399211
189778.8810459724,553926.8830111361
189781.0266832076,553928.7643823781
189783.17232043983,553930.645753659
189785.3179576714,553932.5271249738
189787.46359490897,553934.4084963248
189789.6092321526,553936.2898677082
189791.75486940227,553938.1712391329
189793.90050665571,553940.0526105808
189796.04614391748,553941.9339820748
189798.191781183,553943.8153536057
189800.33741845458,553945.6967251606
189802.4830557299,553947.5780967565
189804.62869301357,553949.4594683858
189806.77433029874,553951.3408400525
189774.62319563804,553918.788024352
189776.7795145124,553920.6926289313
189778.9358333759,553922.5972335587
189781.0921522802,553924.5018382093
189783.24847115797,553926.406442906
189785.4047900406,553928.3110476339
189787.5611089281,553930.215652398
189789.7174278227,553932.1202571923
189791.8737467177,553934.0248620271
189794.03006562428,553935.9294668952
189796.18638453126,553937.8340718036
189798.34270344535,553939.7386767411
189800.49902236657,553941.6432817217
189802.6553412904,553943.5478867285
189804.8116602191,553945.4524917757
189806.96797915717,553947.3570968605
189809.12429809335,553949.2617019813
189776.89946113163,553916.219009502
189778.18098819884,553917.1148153327
189779.46251529446,553918.0106211627
189780.87256035523,553918.8177045281
189782.28260541058,553919.6247879041
189783.72705933452,553920.3008783486
189785.17151326704,553920.9769687967
189786.6640396695,553921.4909824186
189788.1565660882,553922.0049960484
189790.18774889217,553922.5371979439
189792.21893171658,553923.0693998535
189794.4617633839,553923.4486249798
189796.70459507496,553923.8278501076
189798.937950317,553923.938416273
189801.1713055844,553924.0489824434
189804.04303563808,553923.621898176
189599.36149252462,553772.456811101
189597.59272036012,553770.719369222
189595.8239481941,553768.9819273776
189594.05517603102,553767.2444855574
189592.28640386416,553765.5070437634
189590.73239036056,553763.5095323313
189589.64829367003,553761.2096240451
189588.93782633427,553758.9324459437
189588.80423167118,553756.6846466637
189589.0560088013,553754.5358843212
189589.6124565935,553752.4348749714
189590.27903141815,553750.3362113076
189591.14779210847,553748.2766473923
189593.1309249138,553746.4429885572
189595.1140577235,553744.6093296957
189597.09719053525,553742.7756707976
189596.70284773828,553774.5234990612
189594.31201524514,553772.7478296302
189591.9211827632,553770.9721602479
189589.5303502924,553769.196490894
189587.1395178305,553767.4208215734
189584.7486853843,553765.6451522952
189582.35785294697,553763.8694830539
189579.9670205253,553762.093813848
189577.57618811258,553760.3181446767
189575.18535571324,553758.542475543
189572.7945233251,553756.7668064546
189570.40369095257,553754.9911373903
189568.01285858676,553753.2154683713
189565.6220262366,553751.4397993862
189563.2311938976,553749.6641304345
189560.84036157202,553747.8884615224
189594.08176904995,553776.5609850483
189591.72682590212,553774.8000098114
189589.37188276675,553773.0390346135
189587.01693963935,553771.2780594538
189584.6619965244,553769.5170843259
189582.3070534219,553767.7561092328
189579.95211032737,553765.9951341836
189577.59716724756,553764.2341591654
189575.24222418244,553762.4731841792
189572.88728112305,553760.7122092269
189570.53233807613,553758.9512343236
189568.1773950439,553757.1902594414
189565.82245201964,553755.4292846038
189563.4675090101,553753.6683098009
189561.11256600852,553751.9073350342
189558.75762302167,553750.1463603014
189590.86239039592,553779.0635572902
189588.5688470404,553777.2960281005
189586.27530369523,553775.5284989376
189583.98176035366,553773.7609698123
189581.68821702694,553771.993440728
189579.39467371057,553770.22591167
189577.10113040006,553768.4583826559
189574.80758710214,553766.6908536721
189572.5140438146,553764.9233247209
189570.22050053737,553763.1557958074
189567.92695727054,553761.3882669355
189565.633414014,553759.6207380899
189563.33987076563,553757.8532092796
189561.04632752982,553756.0856805055
189558.75278430217,553754.3181517689
189556.45924108708,553752.5506230649
189562.23723106235,553743.8749174261
189564.05264811244,553745.1829618315
189565.86806516227,553746.4910062621
189567.25905402534,553747.6697248053
189568.65004289508,553748.8484433576
189570.30484086645,553750.3655747605
189571.95963884363,553751.8827061852
189573.38048340805,553754.3836521483
189574.22933967723,553757.2133879154
189574.11712775758,553759.8508844664
189573.7594775845,553761.4063958403
189573.40182740072,553762.9619072009
189572.7472673346,553764.5580956772
189572.0927072609,553766.1542841422
189571.08691192084,553767.6435560066
189570.0811165785,553769.1328278695
189568.2188406343,553770.8806746557
189566.356564697,553772.6285214248
189564.49428875756,553774.3763681593
189564.95887487207,553742.1607796821
189566.90025033828,553743.67290109
189568.84162581066,553745.1850225284
189570.78300128915,553746.6971439888
189572.66406901163,553748.664447622
189574.54513673892,553750.6317512894
189575.65523445536,553753.0420863921
189576.7653321519,553755.4524215211
189576.6574262635,553757.4120311461
189576.54952036083,553759.371640774
189575.94014130312,553761.3828304659
189575.33076222605,553763.3940201502
189574.38764788077,553765.5556471982
189573.44453352113,553767.7172742214
189572.75827498842,553769.1166027975
189572.07201644982,553770.5159313808
189570.73631815912,553772.2293372521
189569.40061986345,553773.9427431177
189568.09809781116,553775.1854795984
189566.79557576243,553776.4282160662
189567.71588008263,553740.4243707699
189570.05648947018,553742.159216559
189572.39709887083,553743.8940623886
189574.73770828455,553745.6289082557
189577.07831770903,553747.3637541517
189579.4189271466,553749.0986000819
189581.75953659049,553750.833446053
189584.1001460474,553752.5682920567
189586.44075551513,553754.3031380895
189588.78136499817,553756.0379841647
189591.121974492,553757.7728302719
189593.46258399668,553759.5076764171
189595.80319351214,553761.2425226
189598.1438030384,553762.9773688104
189600.4844125777,553764.7122150591
189602.82502212783,553766.4470613453
189570.70361763498,553738.5426414876
189573.02546183427,553740.2800473645
189575.34730604634,553742.0174532825
189577.66915027122,553743.754859228
189579.99099450436,553745.4922652141
189582.31283874804,553747.2296712326
189584.63468300452,553748.967077288
189586.9565272715,553750.7044833716
189589.2783715513,553752.4418894957
189591.60021583713,553754.1792956544
189593.922060138,553755.9167018485
189596.24390445164,553757.6541080745
189598.5657487713,553759.3915143395
189600.88759310378,553761.1289206363
189603.20943745127,553762.8663269684
189605.53128180478,553764.6037333368
189604.13915849605,553741.848994671
189601.8498388016,553743.4357126856
189599.5605191116,553745.0224306597
189597.27119943727,553746.6091486
189594.98187977186,553748.195866519
189592.69256011763,553749.782584399
189590.95242685435,553750.5309298226
189589.21229360244,553751.2792752404
189587.03887908196,553751.9812790231
189584.86546458083,553752.6832827932
189582.61326396774,553753.1824794026
189580.361063378,553753.6816760043
189578.10597063185,553753.8409365627
189575.85087791327,553754.0001971191
189573.51506661833,553754.0774698891
189571.17925534362,553754.1547426535
189569.28739480767,553753.3189029971
189567.39553428668,553752.4830633557
189565.21047670295,553750.9515293812
189563.02541913363,553749.4199954416
189560.84036157202,553747.8884615224
189606.5475441782,553743.7325567182
189604.14644839652,553745.2498090778
189601.74535263266,553746.7670613965
189599.34425688212,553748.2843136967
189596.9431611449,553749.8015659587
189594.54206542097,553751.3188181873
189591.77437482824,553752.2683192313
189589.00668426295,553753.2178202455
189586.20222167604,553754.0481801354
189583.39775912062,553754.8785400061
189580.65597491348,553755.3754878911
189577.91419073634,553755.8724357614
189575.29574909137,553755.9303816158
189572.6773074859,553755.9883274687
189570.18278289202,553755.6046587968
189567.68825832702,553755.2209901405
189565.42674405355,553753.9679992035
189563.16522979393,553752.7150082962
189560.9614264015,553751.4306842843
189558.75762302167,553750.1463603014
189608.95243202453,553745.6314705397
189606.48253505188,553747.228409593
189604.0126380932,553748.8253486101
189601.542741153,553750.4222875932
189599.07284422,553752.0192265416
189596.60294730775,553753.616165454
189594.13305040495,553755.2131043302
189591.6631535251,553756.8100431731
189589.1932566525,553758.406981985
189586.72335979834,553760.003920755
189584.2534629559,553761.6008594945
189581.78356613196,553763.1977982058
189579.3136693197,553764.7947368731
189576.84377252142,553766.3916755058
189574.37387573937,553767.9886141095
189571.90397896903,553769.5855526698
189569.43408221717,553771.1824911984
189566.96418547924,553772.7794296965
189564.49428875756,553774.3763681593
189611.327140703,553747.5567119097
189608.85316474803,553749.1606846594
189606.37918880832,553750.7646573765
189603.90521288608,553752.3686300538
189601.43123697233,553753.9726027001
189598.95726107835,553755.5765753131
189596.48328519508,553757.1805478865
189594.00930932933,553758.7845204286
189591.53533347655,553760.3884929327
189589.06135763903,553761.9924654033
189586.58738181897,553763.5964378428
189584.11340600744,553765.2004102435
189581.63943021788,553766.8043826043
189579.16545443682,553768.4083549384
189576.691478671,553770.0123272357
189574.21750292045,553771.6162994967
189571.74352718287,553773.2202717238
189569.26955146503,553774.8242439113
189566.79557576243,553776.4282160662
189559.55044475614,553774.0644392865
189561.58780201466,553772.7954255393
189563.6251592793,553771.5264117756
189565.66251655674,553770.2573979873
189567.699873847,553768.988384182
189569.73723114558,553767.7193703448
189571.27820242185,553766.9045825106
189572.8191737122,553766.0897946701
189574.83052611034,553765.5325662148
189576.84187851814,553764.9753377454
189578.85323094684,553764.4181092647
189581.19341095022,553763.9484992059
189583.53359098188,553763.4788891386
189585.8737710328,553763.0092790613
189588.06272425354,553763.1935709658
189590.251677498,553763.3778628823
189592.44063076162,553763.5621547946
189594.3294813905,553764.0764903332
189596.21833203503,553764.590825876
189598.14401663636,553766.4502836298
189600.0697012373,553768.3097414211
189557.29064295173,553772.1542629991
189559.63220449165,553770.426110809
189561.97376604378,553768.697958572
189564.31532760366,553766.9698063011
189566.65688917582,553765.2416539976
189568.99845075796,553763.5135016509
189571.34001235015,553761.7853492787
189573.68157395456,553760.057196867
189576.0231355667,553758.3290444205
189578.36469719338,553756.6008919365
189580.7062588233,553754.8727394248
189583.04782046546,553753.14458687
189585.38938211766,553751.4164342791
189587.73094378208,553749.6882816576
189590.07250545424,553747.9601289958
189592.41406713641,553746.231976298
189594.75562883084,553744.5038235654
189597.09719053525,553742.7756707976
189554.90561888652,553770.1321915055
189557.24252499713,553768.4048591796
189559.57943111533,553766.6775268206
189561.91633725015,553764.9501944232
189564.25324338808,553763.2228619875
189566.5901495426,553761.4955295251
189568.92705570252,553759.7681970187
189571.26396187002,553758.0408644832
189573.60086804963,553756.3135319075
189575.93777424135,553754.5861993041
189578.27468044517,553752.8588666575
189580.6115866566,553751.1315339791
189582.9484928734,553749.4042012609
189585.2853991068,553747.6768685145
189587.62230535006,553745.949535727
189589.95921159865,553744.2222029013
189592.29611785937,553742.4948700473
189594.63302412993,553740.7675371572
189896.6984042275,553816.8607059146
189894.92630520594,553814.6737422412
189893.15420617914,553812.4867785857
189891.38210714707,553810.2998149719
189889.61000810977,553808.1128513928
189887.83790906268,553805.9258878421
189886.06581001263,553803.7389243324
189884.2937109573,553801.5519608503
189882.52161189675,553799.3649974029
189886.94328702442,553795.5286475128
189888.70852076926,553797.7142544222
189890.4737545018,553799.8998613684
189892.2389882311,553802.0854683408
189894.00422195258,553804.2710753521
189895.7694556753,553806.4566823939
189897.53468938795,553808.6422894739
189899.29992308383,553810.8278965864
189901.06515681912,553813.0135037309
189856.30475794594,553762.3324357558
189854.82576998277,553760.5504198426
189853.346782023,553758.7684039492
189851.86779405092,553756.9863880869
189850.38880608225,553755.2043722388
189849.4922055946,553753.7936678947
189848.59560510158,553752.3829635688
189847.89867589233,553750.9417190274
189847.20174667775,553749.5004744973
189846.6480256011,553747.9785934519
189846.09430451566,553746.4567124158
189845.7759803249,553744.9751268845
189845.45765612271,553743.4935413541
189845.43302637283,553741.8428414643
189845.40839660342,553740.1921415788
189846.03607127484,553737.8478735972
189847.7144552428,553735.8117783659
189849.22649151162,553735.1390251465
189850.7385277842,553734.4662719193
189852.6726908284,553733.9266905658
189854.60685388627,553733.3871092044
189854.035619255,553764.0814691498
189852.21387269633,553761.8424336463
189850.39212613733,553759.6033981811
189848.5703795713,553757.3643627451
189846.74863299594,553755.1253273521
189844.92688641357,553752.8862919867
189843.10513982413,553750.6472566568
189841.2833932299,553748.40822137
189839.4616466309,553746.1691861136
189837.63990002032,553743.9301508998
189835.81815340722,553741.6911157101
189833.99640678483,553739.4520805635
189832.17466015767,553737.2130454509
189830.35291352568,553734.9740103723
189828.53116688444,553732.7349753312
189828.80199017288,553728.1705495147
189830.7890284454,553730.3074010042
189832.77606672174,553732.4442525278
189834.7631049951,553734.5811040839
189836.75014326329,553736.7179556838
189838.73718153528,553738.8548073242
189840.72421980204,553740.991658995
189842.7112580659,553743.1285107062
189844.6982963335,553745.2653624485
189846.68533458916,553747.4022142319
189848.67237284864,553749.5390660521
189850.65941111188,553751.6759179084
189852.64644936542,553753.8127697987
189854.633487616,553755.9496217265
189856.62052587038,553758.0864737033
189830.8419028382,553726.3752380358
189832.18281128936,553727.9077373364
189833.5237197421,553729.440236654
189834.98214653652,553730.7571240498
189836.44057333292,553732.0740114662
189838.12510761363,553732.5834459083
189839.80964190632,553733.0928803658
189841.40383163662,553733.1626673792
189842.99802137245,553733.2324543984
189845.05115737437,553732.8529295545
189847.1042933911,553732.4734046957
189849.20969334693,553731.8028547458
189851.3150933195,553731.1323047816
189853.42049330668,553730.461754804
189858.96636125786,553735.6565577607
189856.21237636803,553736.3625433797
189853.45839151155,553737.0685289797
189850.7044066817,553737.774514562
189847.95042188297,553738.4805001286
189846.13565885482,553738.6975454341
189844.32089583672,553738.9145907403
189842.55244926456,553739.0061461808
189840.78400270274,553739.0977016077
189839.19829252348,553738.9378769627
189837.6125823492,553738.7780523149
189836.0221814225,553738.4472747435
189834.43178050252,553738.1164971719
189832.09011805805,553736.6342380752
189830.31064247125,553734.6846066845
189828.53116688444,553732.7349753312
189860.20106832092,553738.515615218
189858.62597525422,553739.5738876322
189857.05088219309,553740.6321600359
189855.73893721032,553742.143052715
189854.4269922158,553743.6539453856
189853.73857141403,553745.8511542642
189853.05015059045,553748.0483631335
189853.26273837767,553750.2657401052
189853.47532614603,553752.4831170868
189854.52372606195,553754.350902606
189855.57212597007,553756.2186881437
189856.62052587038,553758.0864737033
189919.85071449797,553712.7587827574
189922.52274540887,553711.8521267573
189925.19477634528,553710.945470721
189927.8668073117,553710.0388146719
189930.53883830807,553709.132158603
189932.38454132536,553708.5916455336
189934.2302443612,553708.0511324563
189936.07997929808,553707.742599096
189937.9297142494,553707.4340657393
189939.78554968853,553707.3291722051
189941.64138513678,553707.2242786731
189943.5026893777,553707.3010978834
189945.36399363843,553707.3779170936
189947.25443626315,553707.7202128293
189949.14487890305,553708.062508567
189951.04024363853,553708.8213902768
189952.93560838522,553709.5802720014
189954.82863146998,553710.3889131251
189956.72165456845,553711.19755427
189958.3073049233,553712.7587514071
189959.8929552814,553714.3199485703
189961.13683302407,553716.005869392
189962.38071076083,553717.6917902242
189963.62458849163,553719.3777110691
189918.52107766908,553710.0042806088
189921.22822735607,553708.9657571138
189923.9353770702,553707.9272335966
189926.64252680916,553706.888710042
189929.34967657525,553705.8501864639
189932.05682636847,553704.8116628547
189934.76397618884,553703.773139235
189937.47112603634,553702.7346155833
189940.17827590645,553701.6960919112
189942.88542580593,553700.6575682042
189945.59257573256,553699.6190444769
189948.2997256863,553698.5805207253
189951.00687566493,553697.5419969519
189953.71402567293,553696.5034731523
189956.42117570358,553695.4649493223
189959.1283257636,553694.426425466
189961.8354758485,553693.3879015885
189964.5426259628,553692.3493776933
189967.2497761042,553691.3108537634
189969.95692626823,553690.2723298094
189977.28514270342,553694.1775574685
189974.52588946908,553695.3077913644
189971.76663625945,553696.4380252332
189969.00738307904,553697.5682590731
189966.2481299211,553698.6984928831
189964.24457113052,553699.1886627879
189962.24101235665,553699.6788326864
189960.237453595,553700.1690025735
189957.3044432441,553700.1278333879
189954.3714329246,553700.0866642031
189952.16217107343,553699.7743242893
189949.95290924437,553699.4619843996
189947.7436474374,553699.1496444965
189945.85706792536,553698.282115075
189943.97048843306,553697.4145856728
189942.0839089492,553696.5470562719
189939.8809723279,553694.5783880071
189937.67803571458,553692.6097197748
189936.2816660824,553690.8283399949
189934.88529644904,553689.0469602454
189933.48892680777,553687.2655805107
189979.5728405902,553696.5671654986
189976.86959699835,553697.6163667571
189974.16635343066,553698.6655679872
189971.4631098894,553699.7147691941
189968.75986637225,553700.7639703769
189966.05662288825,553701.8131715313
189963.3533794239,553702.8623726652
189960.65013598822,553703.911573768
189957.94689258342,553704.9607748488
189955.24364920054,553706.0099759055
189952.54040584178,553707.0591769312
189949.8371625139,553708.1083779397
189947.13391921017,553709.1575789171
189944.43067593736,553710.2067798704
189941.72743268643,553711.2559807984
189939.02418946414,553712.3051817014
189936.32094626597,553713.3543825819
189933.6177030942,553714.4035834277
189930.9144599511,553715.4527842571
189928.21121683437,553716.5019850589
189925.50797374628,553717.5511858353
189979.5728405902,553696.5671654986
189977.0860237287,553697.963549629
189974.5992068818,553699.3599337261
189972.87242493845,553701.1836153361
189971.14564298806,553703.0072969035
189970.10224748155,553705.2788628369
189969.0588519508,553707.5504287631
189968.59617135598,553709.3357217399
189968.13349074608,553711.121014706
189968.43326714644,553713.0750887431
189968.73304353567,553715.0291627782
189970.07928545968,553717.2429382196
189962.17232682896,553723.1439883909
189960.58341110632,553720.9628159063
189958.9944953742,553718.7816434449
189957.40557963485,553716.6004710239
189955.81666388825,553714.4192986243
189955.27341242135,553711.5933819365
189956.21433693974,553708.7594014198
189956.94171188006,553707.1678130706
189957.66908680837,553705.5762247165
189958.83416434532,553703.8678491012
189959.99924187746,553702.1594734667
189961.2530595276,553700.3542239926
189962.50687717143,553698.5489744978
189963.89833321355,553697.322942529
189965.28978925542,553696.0969105524
189967.15127712628,553695.0760984992
189969.01276500442,553694.055286415
189970.5854144646,553693.3486601928
189972.1580639309,553692.6420339622
189958.9624953598,553724.0947314046
189957.17996110226,553721.847455299
189955.3974268419,553719.6001792237
189953.61489256748,553717.3529031832
189951.8323582903,553715.1056271852
189950.04982400578,553712.8583512134
189948.26728971174,553710.6110752876
189946.48475541265,553708.3637993895
189944.702221104,553706.1165235259
189942.91968679032,553703.8692476922
189941.13715246934,553701.621971903
189939.35461813884,553699.3746961486
189937.57208380103,553697.1274204231
189935.7895494582,553694.8801447366
189934.00701510807,553692.6328690784
189932.2244807484,553690.3855934655
189930.4419463837,553688.138317886
189955.94108823728,553724.9896631873
189954.14892512534,553722.7440837454
189952.35676200606,553720.4985043205
189950.56459887724,553718.2529249374
189948.7724357411,553716.0073455883
189946.98027259766,553713.7617662782
189945.1881094469,553711.5161869992
189943.39594629334,553709.2706077569
189941.60378313024,553707.0250285445
189939.81161995756,553704.779449373
189938.01945677985,553702.5338702442
189936.22729359483,553700.2882911351
189934.43513040474,553698.0427120698
189932.64296720288,553695.7971330358
189930.85080399597,553693.5515540414
189929.05864078173,553691.305975081
189927.2664775625,553689.060396156
189955.94108823728,553724.9896631873
189954.0692903045,553722.8070569572
189952.1974923651,553720.6244507545
189950.32569441918,553718.4418445887
189948.45389647115,553716.2592384655
189946.34682224173,553714.5643042333
189943.65884054312,553713.3188312252
189941.99935471782,553712.9874367818
189940.3398689068,553712.6560423491
189938.14675924103,553713.1563157709
189935.95364959456,553713.6565891922
189933.3422305943,553714.6302383865
189930.73081161952,553715.6038875623
189928.11939266793,553716.5775367111
189925.50797374628,553717.5511858353
189934.85669898044,553683.4249944184
189936.40554219257,553685.8430635538
189937.9543853959,553688.2611327077
189939.50322858145,553690.6792019077
189941.05207175598,553693.0972711345
189941.54376801313,553695.9220894835
189941.23311977525,553697.5148017491
189940.92247152538,553699.1075140148
189940.37869513012,553700.5863639793
189939.83491872746,553702.0652139338
189939.07985998312,553703.4806592861
189938.32480123427,553704.8961046307
189937.38498127868,553706.2381501977
189936.44516132202,553707.5801957624
189935.23569699776,553708.8520389015
189934.02623267355,553710.1238820235
189931.59940029331,553711.3936623656
189929.17256793898,553712.6634426785
189926.71152230847,553713.7309035937
189924.25047670407,553714.7983644863
189938.12713991472,553682.4419632212
189939.86844467506,553684.5924533377
189941.60974942573,553686.7429434777
189943.3510541735,553688.8934336565
189945.09235891385,553691.0439238715
189946.8336636513,553693.194414109
189948.36011143454,553695.5747136753
189949.88655920213,553697.9550132706
189951.41300695416,553700.3353129034
189952.93945469506,553702.7156125554
189954.4659024181,553705.095912252
189955.99235013456,553707.4762119789
189957.51879783312,553709.8565117279
189959.04524551835,553712.2368115165
189960.571693188,553714.6171113426
189962.09814084874,553716.9974111934
189963.62458849163,553719.3777110691
189941.28488702065,553681.5665738413
189943.03142565564,553683.6484549482
189944.77796429125,553685.7303360892
189946.52450292074,553687.8122172619
189948.27104154188,553689.8940984602
189950.0175801614,553691.9759797023
189951.54569989492,553694.3710016652
189953.07381961326,553696.7660236683
189954.6019393164,553699.1610457035
189956.13005900208,553701.5560677703
189957.6581786793,553703.951089865
189959.1862983413,553706.3461119977
189960.71441799033,553708.7411341588
189962.2425376219,553711.1361563525
189963.77065723826,553713.531178578
189965.29877684166,553715.9262008354
189966.8268964366,553718.3212231275
189944.5019185239,553680.7011264351
189946.18102613822,553682.7473731576
189947.86013374757,553684.7936199058
189949.53924135191,553686.8398666971
189951.21834895352,553688.8861135067
189952.8974565479,553690.9323603491
189954.708923181,553692.1912710535
189956.5080683164,553692.7505142452
189958.58901798516,553693.1873300198
189960.68867463453,553693.4737735768
189963.45485856783,553692.8559945995
189965.62221445312,553691.9947730179
189967.78957035253,553691.1335514208
189969.95692626823,553690.2723298094
190034.213696411,553664.1522869208
190036.37385646754,553663.114868364
190038.53401654103,553662.0774497902
190040.69417662916,553661.040031193
190042.85433673195,553660.0026125775
190045.11850126664,553659.3918419717
190048.0708910826,553658.8699558462
190049.65503748797,553658.8453424855
190051.23918390137,553658.8207291297
190052.84505760763,553659.0083290536
190054.45093132302,553659.195928984
190056.16551428227,553659.6358674588
190057.88009725374,553660.0758059322
190059.7223680735,553660.945993819
190061.56463890773,553661.8161817328
190063.4080777576,553662.7003118286
190065.25151661996,553663.5844419464
190066.84160805546,553665.4723776137
190068.431699496,553667.3603133094
190070.02179092585,553669.2482490297
190032.57341575756,553661.6384204818
190035.17004285156,553660.288941722
190037.76666996957,553658.9394629218
190040.36329710713,553657.5899840982
190042.9599242642,553656.2405052292
190045.55655144536,553654.8910263504
190048.15317864376,553653.5415474263
190050.74980586846,553652.192068471
190053.3464331127,553650.8425894909
190055.94306037197,553649.4931104762
190058.53968765528,553648.1436314309
190061.1363149604,553646.7941523589
190063.7329422828,553645.4446732507
190066.32956962925,553644.0951941204
190032.57341575756,553661.6384204818
190034.87516381088,553660.1005074806
190037.1769118822,553658.5625944411
190038.59163515794,553657.2558121342
190040.00635843867,553655.9490297928
190040.7455795289,553654.6094252316
190041.48480061354,553653.269820661
190041.43521541357,553650.5883414536
190040.89400387177,553649.1281939335
190040.35279232025,553647.668046422
190039.10099651362,553645.5553090851
190037.8492007025,553643.4425717681
190042.55562367974,553639.9985770828
190044.26706486393,553642.3254358711
190045.97850603337,553644.6522946879
190047.68994719925,553646.9791535414
190048.23740087706,553648.6964768188
190048.7848545521,553650.4138000981
190048.78936865827,553652.5146150213
190048.79388274427,553654.6154299446
190048.46571888996,553656.1807898955
190048.13755503265,553657.7461498402
190047.2008105806,553659.4438853984
190046.26406612195,553661.1416209461
190044.20013961574,553662.5249158961
190042.13621312234,553663.908210822
190040.54803776738,553664.7755712387
190038.9598624222,553665.6429316455
190045.25619975454,553639.312154391
190047.16124526807,553641.6149306729
190049.06629077898,553643.9177069875
190050.97133628055,553646.2204833459
190052.87638177277,553648.5232597475
190054.7814272579,553650.8260361797
190056.68647274267,553653.1288126521
190058.5915182136,553655.4315891628
190060.4965636819,553657.7343657117
190062.40160914086,553660.0371423003
190064.30665459944,553662.339918925
190066.21170004643,553664.6426955878
190068.1167454908,553666.9454722897
190070.02179092585,553669.2482490297
190045.25619975454,553639.312154391
190047.13353077037,553641.3198909302
190049.0108617813,553643.3276275112
190050.6844866522,553644.6559967414
190052.35811152373,553645.9843659814
190053.88994584625,553646.52723328
190055.42178017396,553647.0701005787
190057.20386436337,553647.0748519269
190058.98594856926,553647.0796032716
190060.76167526314,553646.4199122515
190062.53740197053,553645.7602212258
190064.4334857913,553644.927707677
190066.32956962925,553644.0951941204
190075.96374694517,553646.1352449738
190073.48675136283,553647.3323751247
190071.00975580057,553648.5295052358
190068.53276025844,553649.7266353272
190066.05576473643,553650.9237653874
190063.84436307073,553651.5773304891
190061.63296142744,553652.2308955736
190059.42155979754,553652.8844606392
190057.30498645443,553652.8161831038
190055.18841312575,553652.747905558
190052.37839872725,553652.1277601181
190049.5683843586,553651.5076146973
190047.47626486074,553649.6836534716
190045.3841453706,553647.8596922848
190043.887300365,553646.1655777597
190042.39045535744,553644.4714632657
190040.89361035023,553642.7773487853
190075.96374694517,553646.1352449738
190073.32061219827,553647.528651383
190070.67747747345,553648.9220577476
190068.03434276857,553650.3154640896
190065.3912080858,553651.7088703904
190062.74807342296,553653.1022766595
190060.1049387845,553654.4956828988
190057.4618041637,553655.889089109
190054.81866956502,553657.2824952825
190052.17553498846,553658.6759014219
190049.53240043408,553660.0693075352
190046.88926589733,553661.4627136074
190044.24613138498,553662.8561196505
190041.60299689253,553664.2495256639
190038.9598624222,553665.6429316455
190078.47894782518,553648.1528908457
190075.9598754841,553649.488909968
190073.44080316083,553650.8249290492
190070.92173085312,553652.1609481149
190068.40265856995,553653.4969671387
190065.88358630234,553654.8329861414
190063.364514057,553656.1690051073
190060.84544182944,553657.5050240469
190058.3263696197,553658.841042961
190055.80729743,553660.1770618404
190053.28822526036,553661.5130806887
190050.76915311298,553662.8490995122
190048.2500809789,553664.1851182996
190045.7310088604,553665.5211370657
190043.2119367709,553666.8571557923
190040.69286469923,553668.1931744969
190078.47894782518,553648.1528908457
190076.3109266954,553649.4881222221
190074.14290557872,553650.8233535724
190071.97488447287,553652.1585848937
190070.36999887397,553653.5036793782
190068.7651132737,553654.8487738449
190067.03558933962,553656.9014842454
190066.3776983663,553659.6986441913
190066.6914502387,553661.3462256056
190067.0052021025,553662.9938070306
190067.78628626387,553664.7727525807
190068.56737041078,553666.5516981471
190069.29458067042,553667.8999735853
190070.02179092585,553669.2482490297
190069.7611085105,553673.7576887128
190068.320652654,553671.9372380252
190066.88019679303,553670.116787371
190065.43974092536,553668.2963367238
190063.99928505547,553666.47588611
190062.75482066744,553663.912890392
190062.15028393545,553662.3193016242
190061.5457471994,553660.7257128671
190061.2658469113,553659.1309203054
